"","Action","Adventure","Animation","Biography","Comedy","Crime","Documentary","Drama","Family","Fantacy","History","Horror","Music","Mystery","Romance","Sci_Fi","Sport","Thriller","War","Western","color"
"13",3188.68859649123,4182.57142857143,2490.640625,3680.6582278481,3205.7245508982,2443.91044776119,222,3909.08928571429,3955.21818181818,2898.55405405405,2929.41176470588,2338.31081081081,3904.79411764706,3294.11428571429,6072.3986013986,2526.01098901099,1430.41666666667,3362.62345679012,4523.4375,3018.16666666667,13
"14",3419.05701754386,3423.48979591837,2641,2426.10126582278,2463.17964071856,2393.85820895522,312.5,2676.00892857143,2877.21818181818,1774.5,1213.64705882353,1165.10810810811,2670.17647058824,1911.35714285714,3501.13286713287,2353.37362637363,972.583333333333,2105.12345679012,6653.3125,4696.83333333333,14
"15",2599.54824561404,1953.02040816327,2179.734375,1635.73417721519,1527.66766467066,2043.32089552239,40,1581.546875,1596.30909090909,994.540540540541,1074.29411764706,680.324324324324,1495.91176470588,526.242857142857,1148.3986013986,1935.13186813187,371.625,1183.51234567901,3538.9375,1637.5,15
"16",1404.79824561404,1371.48979591837,2308.484375,290.886075949367,991.374251497006,1164.98507462687,1,861.258928571429,780.909090909091,853.716216216216,2413.47058823529,536.378378378378,876.882352941176,297.942857142857,499.076923076923,1122.7032967033,162.333333333333,505.549382716049,827.25,671.5,16
"17",727.627192982456,697.423469387755,883.6875,202.936708860759,592.221556886228,483.119402985075,0,431.821428571429,719.109090909091,825.162162162162,2974.82352941176,1080.17567567568,245.441176470588,487.6,199.27972027972,1079.26373626374,35.0416666666667,290.648148148148,234.0625,999.5,17
"18",521.429824561404,606.505102040816,543.46875,142.962025316456,409.616766467066,211.850746268657,0,312.361607142857,392.618181818182,846.608108108108,1460.29411764706,1277.33783783784,164.735294117647,619.014285714286,129.58041958042,943.56043956044,14.2916666666667,157.29012345679,108.625,562.666666666667,18
"19",329.135964912281,644.219387755102,322.390625,236.898734177215,612.937125748503,107.440298507463,0,162.796875,1106.70909090909,299.432432432432,380.294117647059,672.891891891892,89.9117647058823,623.871428571429,274.055944055944,898.978021978022,2.75,59.7592592592593,7.4375,28,19
"20",21.0219298245614,104.163265306122,15.1875,10.7721518987342,90.3862275449102,21.6791044776119,0,9.97321428571429,31.5090909090909,9.95945945945946,4.82352941176471,136.891891891892,1.52941176470588,68.9142857142857,55.2867132867133,59.8791208791209,1.25,40.8888888888889,0.125,39.3333333333333,20
"21",17.3157894736842,117.892857142857,391.0625,9.06329113924051,114.062874251497,7.23880597014925,0,20.1272321428571,83.9272727272727,52.5,1.58823529411765,7.83783783783784,18.2941176470588,10.8714285714286,4.14685314685315,3.0989010989011,11.2083333333333,7.34567901234568,0,0.666666666666667,21
"22",76.2543859649123,204.163265306122,812.578125,11.9240506329114,338.497005988024,30.1865671641791,0,112.979910714286,347.309090909091,220.418918918919,28.8823529411765,12.4054054054054,24.4411764705882,8.07142857142857,120.573426573427,16.8021978021978,16.5416666666667,4.33333333333333,0.0625,0.166666666666667,22
"23",31.1710526315789,203.117346938776,312.25,182.544303797468,272.452095808383,95.7686567164179,0,248.785714285714,289.4,237.27027027027,52.7058823529412,84.8648648648649,58.6470588235294,18.4142857142857,308.27972027972,22.0879120879121,26.0416666666667,44.5864197530864,18.8125,3.83333333333333,23
"24",107.785087719298,359.408163265306,310.234375,719.050632911392,249.74251497006,269.082089552239,0,312.522321428571,293.2,233.837837837838,44.3529411764706,63.2972972972973,241.588235294118,88.4142857142857,238.104895104895,47.989010989011,115.916666666667,161.623456790123,206,90.6666666666667,24
"25",356.574561403509,625.025510204082,701.21875,1630.03797468354,403.796407185629,434.067164179104,0,605.645089285714,534.854545454545,233.310810810811,137.705882352941,88.9189189189189,471.117647058824,167.857142857143,500.384615384615,177.802197802198,107,511.234567901235,383.125,481.5,25
"26",851.728070175439,793.933673469388,1150.140625,1793.26582278481,623.88622754491,750.746268656716,0,862.948660714286,632.745454545455,223.27027027027,186.352941176471,179.77027027027,677.029411764706,140.271428571429,401.202797202797,433.483516483516,94.875,980.327160493827,482.9375,359.666666666667,26
"27",996.907894736842,652.408163265306,1108,104.73417721519,597.260479041916,1003.58208955224,0,674.946428571429,509.472727272727,228.216216216216,1088.58823529412,135.445945945946,571.294117647059,117.142857142857,360.230769230769,535.923076923077,74.3333333333333,179.462962962963,362.125,137.833333333333,27
"28",803.114035087719,758.413265306122,1337.734375,92.0126582278481,434.77245508982,495.097014925373,0,321.232142857143,961.072727272727,261.648648648649,1775.41176470588,106.581081081081,242,79.8571428571429,107.587412587413,608.065934065934,76.6666666666667,140.907407407407,384.5,58.6666666666667,28
"29",461.960526315789,670.801020408163,507.859375,97.5822784810127,558.607784431138,260.365671641791,0,276.220982142857,227.509090909091,234.121621621622,754.647058823529,1822.10810810811,81.4411764705882,297.271428571429,121.377622377622,692.483516483516,236.541666666667,940.456790123457,144,82.3333333333333,29
"30",53.6315789473684,118.321428571429,59.078125,20.7974683544304,89.5149700598802,71.1417910447761,0,24.0691964285714,23.6909090909091,2.72972972972973,27.6470588235294,80.7972972972973,1.20588235294118,32.7,43.1818181818182,47.9010989010989,51.75,76.5123456790123,1.5625,14.6666666666667,30
"31",1.16228070175439,69.2551020408163,207.453125,33.4556962025316,45.9580838323353,1.17910447761194,0,6.67633928571429,8.67272727272727,6.75675675675676,0,0.243243243243243,8.88235294117647,2.08571428571429,0.328671328671329,0.010989010989011,0.0416666666666667,0.790123456790123,0,0,31
"32",15.3377192982456,49.6428571428571,157.953125,9.50632911392405,70.0538922155689,2.3955223880597,0,4.16071428571429,60.8181818181818,58.8378378378378,0.176470588235294,0.175675675675676,38.7058823529412,2.18571428571429,1.79020979020979,0.956043956043956,0.166666666666667,0.0740740740740741,0,0,32
"33",5.10526315789474,43.5969387755102,227.796875,2.07594936708861,79.5688622754491,7.42537313432836,0,9.39285714285714,183.018181818182,25.027027027027,1,1.62162162162162,47.8823529411765,1.38571428571429,9.35664335664336,11.7032967032967,0.75,0.401234567901235,0,0,33
"34",3.64912280701754,25.6275510204082,131.765625,8.35443037974684,58.3922155688623,14.3582089552239,0,41.2008928571429,126.290909090909,17.6486486486486,1.29411764705882,8.47297297297297,17.0294117647059,2.42857142857143,48.4475524475524,2.86813186813187,13.9583333333333,9.03086419753086,0.625,0.166666666666667,34
"35",24.0877192982456,73.3010204081633,89.96875,165.860759493671,75.5778443113772,53.4626865671642,0,95.3214285714286,75.0727272727273,36.9054054054054,2,6.33783783783784,31.2941176470588,7.24285714285714,124.265734265734,7.02197802197802,20.8333333333333,25.8765432098765,8.6875,1.83333333333333,35
"36",72.3026315789474,233.908163265306,280.828125,1071.35443037975,171.236526946108,142.231343283582,0,260.493303571429,439.181818181818,201.797297297297,6.29411764705882,22.8378378378378,134.529411764706,17.6571428571429,88.3496503496503,19.1868131868132,74.375,326.524691358025,24.625,17,36
"37",350.092105263158,477.647959183673,1022.40625,834.810126582278,277.107784431138,308.261194029851,0,365.522321428571,397.363636363636,166.608108108108,18.4705882352941,69.3918918918919,855.941176470588,39.8428571428571,221.573426573427,79.2417582417582,148.333333333333,396.901234567901,205,38.1666666666667,37
"38",588.19298245614,665.760204081633,1415,185.430379746835,253.814371257485,493.067164179104,0,288.095982142857,258.654545454545,192.932432432432,204.705882352941,100.72972972973,897.676470588235,71.3857142857143,201.076923076923,262.626373626374,115.208333333333,94.6111111111111,693.0625,39.6666666666667,38
"39",649.372807017544,831.535714285714,1531.40625,169.582278481013,875.488023952096,302.664179104478,0,445.613839285714,218.963636363636,225.310810810811,213.647058823529,65.6351351351351,2162.35294117647,155.414285714286,135.041958041958,560.362637362637,240.5,62.8827160493827,4219.25,59.3333333333333,39
"40",31.8815789473684,82.4234693877551,125.890625,29.5316455696203,80.9251497005988,30.7537313432836,0,28.5178571428571,43.9818181818182,13.3513513513514,20.8823529411765,1.82432432432432,92.1764705882353,29.0714285714286,22.0979020979021,47.2087912087912,28.4583333333333,12.1913580246914,193.5,1.16666666666667,40
"41",0.087719298245614,26.3367346938776,80.296875,141.316455696203,15.9790419161677,0.0746268656716418,0,25.0200892857143,0.327272727272727,0.22972972972973,0,0,0,0.1,0.0559440559440559,0,0,0.166666666666667,0,0,41
"42",2.66228070175439,28.7295918367347,87.21875,55.6835443037975,19.8982035928144,0.358208955223881,0,10.2678571428571,3.50909090909091,7.63513513513514,0,0.027027027027027,1.82352941176471,0.557142857142857,0.86013986013986,0,0,0.0246913580246914,0,0,42
"43",3.46929824561404,18.3316326530612,32.28125,5.27848101265823,12.1137724550898,3.3955223880597,0,2.07142857142857,37.2545454545455,24.2297297297297,0.0588235294117647,0,50.7058823529412,0.357142857142857,1.08391608391608,3.08791208791209,0,0.0123456790123457,0,0,43
"44",3.01754385964912,330.224489795918,959.390625,12.6329113924051,193.065868263473,4.59701492537313,0,4.546875,110.236363636364,62.5405405405405,0,2.58108108108108,135.794117647059,0.2,5.16783216783217,2.3956043956044,0.0833333333333333,0.154320987654321,0,0,44
"45",1.14912280701754,18.6326530612245,33.296875,2.48101265822785,19.3502994011976,3.76865671641791,0,27.171875,65.3090909090909,33.3108108108108,0,3.17567567567568,69.2352941176471,0.214285714285714,65.2867132867133,1.63736263736264,1.20833333333333,1.95679012345679,0,0,45
"46",12.890350877193,27.1020408163265,43.734375,35.126582278481,44.8443113772455,29.1417910447761,0,340.796875,24.7818181818182,15.5540540540541,0,1.91891891891892,11.5,1.64285714285714,966.083916083916,8.49450549450549,4.54166666666667,11.4012345679012,5.3125,0.166666666666667,46
"47",66.9956140350877,187.821428571429,195.015625,1529.08860759494,144.248502994012,741.343283582089,0,338.732142857143,249.236363636364,142.554054054054,0.176470588235294,7.90540540540541,138.941176470588,22.3142857142857,81.8601398601399,23.5714285714286,60.25,85.5864197530864,22.4375,1.66666666666667,47
"48",470.859649122807,852.178571428571,1488.796875,1076.25316455696,304.317365269461,328.544776119403,0,395.9375,1064.98181818182,728.5,3.76470588235294,70.4054054054054,1810.26470588235,17.1285714285714,159.986013986014,76.6483516483516,427.666666666667,169.697530864198,2357.5625,20,48
"49",1019.39473684211,2460.02040816327,6268.421875,478.936708860759,1701.18562874252,337.611940298507,0,1108.53348214286,851.709090909091,622.391891891892,39.0588235294118,379.945945945946,4636.38235294118,221.714285714286,1050.28671328671,396.538461538462,636.75,175.58024691358,3228.8125,885.166666666667,49
"50",25.8552631578947,67.765306122449,125.078125,44.4936708860759,175.305389221557,43.4328358208955,0,113.229910714286,84.6363636363636,24.7432432432432,11.1764705882353,20.1486486486486,41.1470588235294,39.3714285714286,36.4965034965035,35.0659340659341,151.416666666667,5.33333333333333,9.8125,44.8333333333333,50
"51",0.0131578947368421,26.8418367346939,82.171875,5.64556962025316,15.7604790419162,0.00746268656716418,0,1.00446428571429,0.0909090909090909,0.0135135135135135,0,0,0,0,0,0,0,0.0185185185185185,0,0,51
"52",0.175438596491228,5.61224489795918,17.1875,8.24050632911392,3.4311377245509,0.0298507462686567,0,1.50446428571429,0.618181818181818,0,0,0,0,0,0.230769230769231,0,0,0.0185185185185185,0,0,52
"53",1.17982456140351,8.05102040816327,24.671875,1.65822784810127,5.10179640718563,0.0298507462686567,0,0.841517857142857,2.18181818181818,0.027027027027027,0,0,0,0.0142857142857143,1.3986013986014,0,0,0.0123456790123457,0,0,53
"54",1.12280701754386,11.2295918367347,11.671875,0.30379746835443,6.76646706586826,0.0298507462686567,0,1.35491071428571,27.6545454545455,19.7027027027027,0,0.0135135135135135,42.8823529411765,0,8.09090909090909,0.010989010989011,46.0833333333333,0.00617283950617284,0,0,54
"55",0.350877192982456,77.4948979591837,4.328125,0.151898734177215,16.0449101796407,0.082089552238806,0,1.02232142857143,272.890909090909,201.77027027027,0,0.0405405405405405,439.088235294118,0,32.6083916083916,0.043956043956044,170.791666666667,0.0308641975308642,0,0,55
"56",0.359649122807018,17.1224489795918,5.78125,0.278481012658228,11.6946107784431,0.985074626865672,0,6.97544642857143,55.8363636363636,40.2162162162162,0,0.027027027027027,87.3529411764706,0,37.3006993006993,0.0549450549450549,56.25,0.320987654320988,0,0,56
"57",12.3771929824561,14.7551020408163,10.8125,27.873417721519,26.002994011976,21.8059701492537,0,731.689732142857,4.78181818181818,1.64864864864865,0,0.527027027027027,7.5,0.7,2229.84615384615,23.0659340659341,0.666666666666667,17.1172839506173,2.875,0,57
"58",117.035087719298,191.122448979592,138.203125,1233.48101265823,96.0149700598802,655.94776119403,0,269.899553571429,196.345454545455,124.459459459459,1.05882352941176,9.78378378378378,283.735294117647,6.05714285714286,55.5734265734266,189.461538461538,15.4166666666667,111.765432098765,28.4375,1.66666666666667,58
"59",1204.64912280702,4363.97448979592,6903.421875,1267.39240506329,3214.94910179641,1220.70149253731,0,2104.35267857143,2365.38181818182,1724.93243243243,5.23529411764706,135.608108108108,7154.88235294118,81.8,2206.94405594406,1608.89010989011,383.083333333333,55.8148148148148,8.8125,298.833333333333,59
"60",84.4517543859649,1720.77551020408,4760.90625,290.772151898734,1462.99401197605,556.432835820896,0,286.662946428571,116.836363636364,64.5,0.941176470588235,33.9189189189189,188.882352941176,23.6571428571429,380.062937062937,536.274725274725,82.5,12.4938271604938,0.25,136.333333333333,60
"61",0,0.198979591836735,0.609375,0.0253164556962025,0.125748502994012,0,0,0.00669642857142857,0,0,0,0,0,0,0.013986013986014,0,0,0,0,0,61
"62",0.0614035087719298,0.403061224489796,1.234375,0.0379746835443038,0.233532934131737,0.0447761194029851,0,0.0133928571428571,0.0909090909090909,0,0,0,0,0,0.020979020979021,0,0,0.0123456790123457,0,0,62
"63",0.513157894736842,0.76530612244898,2.34375,0.0126582278481013,0.380239520958084,0.0373134328358209,0,0.0535714285714286,0.909090909090909,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,63
"64",1.30263157894737,1.8265306122449,5.59375,0,3.55089820359281,0,0,2.38169642857143,0.745454545454545,0.0135135135135135,0,0,0,0,0.0909090909090909,0,0,0,0,0,64
"65",0.789473684210526,1.21938775510204,3.734375,0,29.4640718562874,0,0,21.7611607142857,0.236363636363636,0,0,0,0,0,0.118881118881119,0,0.416666666666667,0,0,0,65
"66",0.0789473684210526,0.744897959183674,1.734375,0.0126582278481013,9.16467065868263,0,0,0.973214285714286,0.854545454545454,0.472972972972973,0,0,1.05882352941176,0,17.6643356643357,0,81.375,0,0,0,66
"67",0.0219298245614035,53.3010204081633,163.1875,0.0632911392405063,45.2964071856287,1.87313432835821,0,1.13392857142857,4.50909090909091,0.0810810810810811,0,0.0135135135135135,0.0294117647058824,0,26.7272727272727,0,24,1.45679012345679,0,0,67
"68",15.3421052631579,18.0816326530612,5.375,3.08860759493671,30.7844311377245,9.2910447761194,0,7.27678571428571,53.4,2.55405405405405,0,1.94594594594595,6.52941176470588,1.25714285714286,37.8461538461538,31.8351648351648,1,18.8271604938272,1.0625,0,68
"69",670.934210526316,753.321428571429,907.171875,506.924050632911,685.380239520958,724.902985074627,0,318.553571428571,508,314.945945945946,0,68.0810810810811,1633.94117647059,208.985714285714,172.41958041958,598.802197802198,410.541666666667,246.277777777778,70.3125,0.5,69
"70",164.092105263158,750.255102040816,217.5,121.746835443038,547.805389221557,233.84328358209,0,80.8013392857143,139.2,44.2027027027027,0,15.2027027027027,389.529411764706,118.242857142857,19.8461538461538,166.824175824176,239.208333333333,64.6851851851852,13.5625,0.333333333333333,70
"71",0,0,0,0,0.00598802395209581,0,0,0,0,0,0,0,0,0,0.013986013986014,0,0,0,0,0,71
"72",0,0,0,0,0.0419161676646707,0,0,0.0111607142857143,0,0,0,0,0,0,0.0629370629370629,0,0,0,0,0,72
"73",0.0526315789473684,0.0612244897959184,0.1875,0,0.131736526946108,0,0,0.0223214285714286,0.0727272727272727,0,0,0,0,0,0.20979020979021,0,0,0,0,0,73
"74",0.100877192982456,0.11734693877551,0.359375,0,9.08383233532934,0,0,6.71428571428571,0.0727272727272727,0,0,0,0,0,0.153846153846154,0,0,0,0,0,74
"75",0.201754385964912,0.23469387755102,0.71875,0,142.047904191617,0,0,105.888392857143,0,0,0,0,0,0,0.041958041958042,0,0,0,0,0,75
"76",0.0307017543859649,0.0663265306122449,0.203125,0,0.161676646706587,0,0,0.102678571428571,0.0181818181818182,0,0,0,0,0,0.00699300699300699,0,0,0,0,0,76
"77",0,45.1071428571429,138.140625,0,34.0179640718563,0,0,0.151785714285714,5,0,0,0,0,0,15.2307692307692,0,0,0,0,0,77
"78",0.0789473684210526,0.244897959183673,0.71875,0,11.1766467065868,0.0373134328358209,0,0.209821428571429,23.8181818181818,0,0,0,0.0588235294117647,0.0714285714285714,15.3566433566434,0.0549450549450549,0,0.00617283950617284,0,0,78
"79",0.864035087719298,1.80612244897959,2.734375,0.164556962025316,3.43712574850299,14.1567164179104,0,4.75892857142857,13.8545454545455,0.0810810810810811,0,0,0.941176470588235,26.6428571428571,1.17482517482517,1.65934065934066,0,0.685185185185185,0,0,79
"80",0.407894736842105,0.989795918367347,1.375,0.0253164556962025,1.12275449101796,5.37313432835821,0,1.73883928571429,4.81818181818182,0.0135135135135135,0,0,0.205882352941176,10.2285714285714,0.167832167832168,0.56043956043956,0,0.253086419753086,0.25,0,80
"81",29566.1622807018,31379.9234693878,21983.328125,17916.6582278481,16584.0628742515,33044.8432835821,26506.5,18417.921875,22654.4545454545,26265.5,8996.41176470588,26617.0135135135,17378.2058823529,22522.5571428571,10060.6713286713,28108.7912087912,8966.04166666667,28491.0617283951,32199.875,5911.83333333333,81
"82",11079.5219298246,10542.9693877551,6427.625,14642.835443038,10809.1167664671,15348.776119403,7043,13072.7790178571,10085,16560.7432432432,17661.8823529412,12619.1351351351,11956.4117647059,12895.7285714286,11528.4195804196,11111.5934065934,15510.2083333333,12289.7716049383,12001.3125,6621,82
"83",1594.7149122807,1307.90306122449,1157.1875,1089.93670886076,1790.0119760479,2555.97014925373,703,1656.125,952.763636363636,2342.91891891892,3920.52941176471,841.824324324324,1597.47058823529,2160.05714285714,2599.44055944056,890.21978021978,981.666666666667,882.574074074074,620.0625,495,83
"84",1027.30701754386,601.137755102041,700.09375,271.721518987342,942.74251497006,1350.37313432836,620,552.049107142857,334.672727272727,1012.2027027027,2245.82352941176,509.135135135135,723.323529411765,539.385714285714,922.615384615385,475.054945054945,181,426.345679012346,452.5,417.166666666667,84
"85",788.530701754386,680.285714285714,1197.03125,221.455696202532,783.739520958084,1029.23134328358,753.5,347.685267857143,271.218181818182,648.635135135135,771.647058823529,589.175675675676,533.852941176471,495.242857142857,406.608391608392,323.912087912088,116.916666666667,439.006172839506,160.6875,222.666666666667,85
"86",737.934210526316,562.397959183673,954.21875,229.012658227848,843.218562874251,1201.18656716418,1304,534.022321428571,295.290909090909,382.837837837838,401,1419.82432432432,540.147058823529,525.914285714286,400.006993006993,593.593406593407,84.75,529.222222222222,193.625,253.666666666667,86
"87",1023.87719298246,871.413265306122,1518.375,162.113924050633,1166.25149700599,1388.58208955224,2183,578.595982142857,399.618181818182,352.121621621622,262.529411764706,1361.85135135135,627.176470588235,460.728571428571,609.776223776224,1017.16483516484,66.4166666666667,700.5,482,668,87
"88",829.478070175439,784.872448979592,1543.078125,74.2911392405063,1737.26047904192,1115.55970149254,2259,600.127232142857,440.654545454545,254.310810810811,414.647058823529,513.527027027027,643.647058823529,715.142857142857,503.622377622378,705.307692307692,74.0416666666667,599.5,184.0625,1549.5,88
"89",261.771929824561,245.928571428571,226.875,13.8354430379747,2355.32934131737,158.574626865672,1060,927.167410714286,4440.23636363636,110.364864864865,371.294117647059,272.162162162162,409.558823529412,89.3,2582.79020979021,101.659340659341,44.1666666666667,375.493827160494,371.8125,196.5,89
"90",13.4780701754386,13.2959183673469,18.890625,8.81012658227848,49.9221556886228,10.8731343283582,9.5,28.0044642857143,5.56363636363636,5.17567567567568,3.41176470588235,26.4189189189189,17.6764705882353,3.81428571428571,20.0629370629371,7.53846153846154,0.333333333333333,23.7345679012346,2.0625,2.5,90
"91",6328.72807017544,7326.96428571429,3499.21875,3437.05063291139,3587.22155688623,6185.35074626866,138,4008.57142857143,3996.2,4343.89189189189,758.411764705882,3722.59459459459,1629.20588235294,6281.41428571429,1753.82517482517,7120.24175824176,3252.125,6155.11728395062,1987.5,1143,91
"92",24530.25,20642.2448979592,12954.734375,25750.6582278481,15401.377245509,23232.2164179104,4080.5,22674.1183035714,18708.8545454545,21071.4054054054,33427.0588235294,28688.5135135135,17794.6764705882,29161.2857142857,17467.1468531469,28208.6373626374,25646.75,27175.2777777778,33793.1875,20311.1666666667,92
"93",12261.9078947368,12289.5051020408,8224.546875,23878.9873417722,11715.0209580838,9645.37313432836,1240.5,15339.2276785714,12826.6181818182,13692.4594594595,36276.0588235294,13176.5,11424.0588235294,12161.1142857143,16787.7972027972,11852.0549450549,16926.2083333333,13277.4135802469,12115.6875,7302.83333333333,93
"94",5474.36403508772,6147.70408163265,3533.671875,9408.24050632911,7113.76347305389,4597.80597014925,1987.5,7211.02008928571,5934.54545454545,6189.35135135135,7784.11764705882,3418.14864864865,6105.85294117647,4191.28571428571,11528.7062937063,5529.69230769231,5794.75,4462.09259259259,3821.5625,5144,94
"95",2409.63157894737,2591.33163265306,2358.109375,2130.79746835443,2867.83233532934,1787.89552238806,1293.5,2262.15625,1830.18181818182,2138.72972972973,2067.94117647059,1388.83783783784,1537.58823529412,1371.61428571429,3082.72727272727,1989.49450549451,1442.20833333333,1477.32098765432,2582.5625,2430.66666666667,95
"96",1465.68859649123,1340.42857142857,1728.765625,981.607594936709,1348.60778443114,1230.67910447761,213,900.410714285714,1007.8,1052.16216216216,1707.29411764706,1436.58108108108,851.735294117647,573.685714285714,696.356643356643,1292.59340659341,1001.20833333333,998.018518518518,999.375,1141.16666666667,96
"97",1284.5701754386,1062.1887755102,1832.796875,972.481012658228,1750.72155688623,1545.36567164179,95.5,837.504464285714,822.472727272727,870.189189189189,1804.52941176471,3119.02702702703,512.264705882353,607.171428571429,523.06993006993,2126.6043956044,389.25,1063.45061728395,263.3125,1035.33333333333,97
"98",706.407894736842,792.801020408163,1408.953125,467.164556962025,1143.75449101796,1819.86567164179,185,576.330357142857,638.181818181818,789.310810810811,1374.58823529412,2240.44594594595,501.882352941176,360.185714285714,246.524475524476,302.065934065934,156.791666666667,1459.06172839506,187.6875,608,98
"99",773.837719298246,386.826530612245,1011.703125,525.303797468354,1248.2245508982,1831.91044776119,107.5,368.366071428571,378.090909090909,399.472972972973,222.294117647059,886.418918918919,1237.47058823529,77.6,499.118881118881,72.6263736263736,139.208333333333,1361.16049382716,109.25,103.666666666667,99
"100",17.2982456140351,19.1887755102041,33.765625,64,42.2395209580838,11.2313432835821,0,17.7879464285714,16.8363636363636,23.8918918918919,3.29411764705882,35.6351351351351,28.5882352941176,6.27142857142857,66.5034965034965,4.62637362637363,4.875,19.7654320987654,0.125,46,100
"101",60.9078947368421,238.341836734694,491.65625,51.1012658227848,357.751497005988,258.15671641791,0,152.587053571429,296.890909090909,149.891891891892,3,13.1621621621622,0.647058823529412,4.08571428571429,145.188811188811,9.20879120879121,706.291666666667,22.4444444444444,0.3125,3.5,101
"102",240.671052631579,597.025510204082,950,47.3164556962025,888.85628742515,540.44776119403,0,574.857142857143,357.945454545455,485.013513513513,64.2941176470588,157.743243243243,6.08823529411765,177.2,679.181818181818,98.5824175824176,744.75,54.3024691358025,7.875,10.8333333333333,102
"103",473.824561403509,994.086734693878,1089.453125,904.443037974684,1220.38922155689,900.955223880597,0.5,1429.59375,868.854545454545,1650.36486486486,1033.29411764706,729.243243243243,177.852941176471,1264.1,1551.82517482517,303.318681318681,401.041666666667,1160.07407407407,663.6875,71.1666666666667,103
"104",1341.72368421053,2098.5,1857.796875,3267.08860759494,1981.0119760479,1506.08955223881,20,2466.90848214286,2536,2682.68918918919,2461.47058823529,1878.74324324324,1370.17647058824,2459.1,2841.0979020979,1279.67032967033,1435.375,2173.5,3199.5625,935.666666666667,104
